species,mirna,term_ID,term_description,observed_gene_count,background_gene_count,strength,signal,false_discovery_rate,matching_proteins_id_network,matching_proteins_labels_network,dataset,category_of_interest,enrichment_method,protein_db,taxon_id,assembly_name,stringdb_id
Aedes albopictus,aal-mir-87,GO:0010243,Response to organonitrogen compound,6,185,0.89,0.4,0.0369,"7160.A0A182G786,7160.A0A182GCM0,7160.A0A182GE93,7160.A0A182GFQ8,7160.A0A182H540,7160.A0A182HEJ7","RP20_CCG004462,RP20_CCG007587,RP20_CCG005310,RP20_CCG009132,RP20_CCG021891,RP20_CCG027949",GO Biological Process,NA,stringdb,STRINGv12.0,7160,asian tiger mosquito,STRING.7160.Aedes
Aedes albopictus,aal-mir-87,GO:0045184,Establishment of protein localization,9,466,0.66,0.36,0.0369,"7160.A0A023EQ27,7160.A0A182G0P2,7160.A0A182G1N5,7160.A0A182G1N6,7160.A0A182GEE1,7160.A0A182GP17,7160.A0A182GUY8,7160.A0A182H2N2,7160.A0A182HAX7","RP20_CCG007979,RP20_CCG000108,RP20_CCG000855,RP20_CCG000856,RP20_CCG008473,RP20_CCG013225,RP20_CCG016202,RP20_CCG020475,RP20_CCG025574",GO Biological Process,NA,stringdb,STRINGv12.0,7160,asian tiger mosquito,STRING.7160.Aedes
Aedes albopictus,aal-mir-87,GO:0051649,Establishment of localization in cell,12,824,0.54,0.33,0.037,"7160.A0A023EJP8,7160.A0A023EQ27,7160.A0A182G0P2,7160.A0A182G1N5,7160.A0A182G1N6,7160.A0A182G7S2,7160.A0A182GEU8,7160.A0A182GP17,7160.A0A182GUY8,7160.A0A182H2N2,7160.A0A182HAX7,7160.A0A182HCV9","RP20_CCG003534,RP20_CCG007979,RP20_CCG000108,RP20_CCG000855,RP20_CCG000856,RP20_CCG004782,RP20_CCG008698,RP20_CCG013225,RP20_CCG016202,RP20_CCG020475,RP20_CCG025574,RP20_CCG026807",GO Biological Process,NA,stringdb,STRINGv12.0,7160,asian tiger mosquito,STRING.7160.Aedes
Aedes albopictus,aal-mir-87,GO:0010604,Positive regulation of macromolecule metabolic process,13,974,0.5,0.32,0.0417,"7160.A0A023ER47,7160.A0A023ERC2,7160.A0A023ERG4,7160.A0A182G0P2,7160.A0A182G323,7160.A0A182G3H6,7160.A0A182G737,7160.A0A182GP17,7160.A0A182GX42,7160.A0A182GYJ7,7160.A0A182H540,7160.A0A182HAX7,7160.A0A182HEJ7","RP20_CCG004430,RP20_CCG011691,RP20_CCG024680,RP20_CCG000108,RP20_CCG001783,RP20_CCG002131,RP20_CCG004387,RP20_CCG013225,RP20_CCG017400,RP20_CCG018205,RP20_CCG021891,RP20_CCG025574,RP20_CCG027949",GO Biological Process,NA,stringdb,STRINGv12.0,7160,asian tiger mosquito,STRING.7160.Aedes
Aedes albopictus,aal-mir-87,GO:0008104,Protein localization,11,740,0.55,0.32,0.0458,"7160.A0A023EJP8,7160.A0A023EQ27,7160.A0A182G0P2,7160.A0A182G1N5,7160.A0A182G1N6,7160.A0A182G7S2,7160.A0A182GEE1,7160.A0A182GP17,7160.A0A182GUY8,7160.A0A182H2N2,7160.A0A182HAX7","RP20_CCG003534,RP20_CCG007979,RP20_CCG000108,RP20_CCG000855,RP20_CCG000856,RP20_CCG004782,RP20_CCG008473,RP20_CCG013225,RP20_CCG016202,RP20_CCG020475,RP20_CCG025574",GO Biological Process,NA,stringdb,STRINGv12.0,7160,asian tiger mosquito,STRING.7160.Aedes
Aedes albopictus,aal-mir-87,GO:0033036,Macromolecule localization,13,1002,0.49,0.31,0.0458,"7160.A0A023EJP8,7160.A0A023EQ27,7160.A0A182G0P2,7160.A0A182G1N5,7160.A0A182G1N6,7160.A0A182G7S2,7160.A0A182GEE1,7160.A0A182GEU8,7160.A0A182GP17,7160.A0A182GTN5,7160.A0A182GUY8,7160.A0A182H2N2,7160.A0A182HAX7","RP20_CCG003534,RP20_CCG007979,RP20_CCG000108,RP20_CCG000855,RP20_CCG000856,RP20_CCG004782,RP20_CCG008473,RP20_CCG008698,RP20_CCG013225,RP20_CCG015582,RP20_CCG016202,RP20_CCG020475,RP20_CCG025574",GO Biological Process,NA,stringdb,STRINGv12.0,7160,asian tiger mosquito,STRING.7160.Aedes
Aedes albopictus,aal-mir-87,GO:0048568,Embryonic organ development,4,69,1.14,0.4,0.0458,"7160.A0A182G7S2,7160.A0A182GP17,7160.A0A182GYJ7,7160.A0A182HCV9","RP20_CCG004782,RP20_CCG013225,RP20_CCG018205,RP20_CCG026807",GO Biological Process,NA,stringdb,STRINGv12.0,7160,asian tiger mosquito,STRING.7160.Aedes
Aedes albopictus,aal-mir-87,GO:0048589,Developmental growth,6,204,0.84,0.37,0.0458,"7160.A0A023ERC2,7160.A0A182G353,7160.A0A182GP17,7160.A0A182GX42,7160.A0A182GYJ7,7160.A0A182H0D2","RP20_CCG011691,RP20_CCG001887,RP20_CCG013225,RP20_CCG017400,RP20_CCG018205,RP20_CCG019170",GO Biological Process,NA,stringdb,STRINGv12.0,7160,asian tiger mosquito,STRING.7160.Aedes
Aedes albopictus,aal-mir-87,GO:0051239,Regulation of multicellular organismal process,10,623,0.58,0.33,0.0458,"7160.A0A023ER47,7160.A0A182G7S2,7160.A0A182GEE1,7160.A0A182GP17,7160.A0A182GWN6,7160.A0A182GX42,7160.A0A182GYJ7,7160.A0A182H4D2,7160.A0A182H540,7160.A0A182HEJ7","RP20_CCG004430,RP20_CCG004782,RP20_CCG008473,RP20_CCG013225,RP20_CCG017164,RP20_CCG017400,RP20_CCG018205,RP20_CCG028366,RP20_CCG021891,RP20_CCG027949",GO Biological Process,NA,stringdb,STRINGv12.0,7160,asian tiger mosquito,STRING.7160.Aedes
Aedes albopictus,aal-mir-87,GO:0071702,Organic substance transport,12,873,0.51,0.31,0.0458,"7160.A0A023EPV9,7160.A0A023EQ27,7160.A0A182G0P2,7160.A0A182G1N5,7160.A0A182G1N6,7160.A0A182GCT3,7160.A0A182GEU8,7160.A0A182GTN5,7160.A0A182GUY8,7160.A0A182H2N2,7160.A0A182HAX7,7160.A0A182HEZ9","RP20_CCG018970,RP20_CCG007979,RP20_CCG000108,RP20_CCG000855,RP20_CCG000856,RP20_CCG007691,RP20_CCG008698,RP20_CCG015582,RP20_CCG016202,RP20_CCG020475,RP20_CCG025574,RP20_CCG028242",GO Biological Process,NA,stringdb,STRINGv12.0,7160,asian tiger mosquito,STRING.7160.Aedes
Aedes albopictus,aal-mir-87,GO:1901564,Organonitrogen compound metabolic process,26,3167,0.29,0.26,0.0484,"7160.A0A023EI51,7160.A0A182G0P2,7160.A0A182G2J8,7160.A0A182G4J4,7160.A0A182G5B9,7160.A0A182G5Y8,7160.A0A182G6F8,7160.A0A182G786,7160.A0A182G7S2,7160.A0A182GCA5,7160.A0A182GDW5,7160.A0A182GE93,7160.A0A182GFQ8,7160.A0A182GLJ3,7160.A0A182GMS9,7160.A0A182GTH0,7160.A0A182GWN6,7160.A0A182GX42,7160.A0A182GYJ7,7160.A0A182H0D2,7160.A0A182H0X1,7160.A0A182H2D7,7160.A0A182H3T2,7160.A0A182HBT0,7160.A0A182HC90,7160.A0A182HDQ9","RP20_CCG019423,RP20_CCG000108,RP20_CCG001475,RP20_CCG002759,RP20_CCG003299,RP20_CCG003693,RP20_CCG003981,RP20_CCG004462,RP20_CCG004782,RP20_CCG007403,RP20_CCG008228,RP20_CCG005310,RP20_CCG009132,RP20_CCG012016,RP20_CCG012629,RP20_CCG015467,RP20_CCG017164,RP20_CCG017400,RP20_CCG018205,RP20_CCG019170,RP20_CCG019480,RP20_CCG020338,RP20_CCG021138,RP20_CCG026128,RP20_CCG026429,RP20_CCG027398",GO Biological Process,NA,stringdb,STRINGv12.0,7160,asian tiger mosquito,STRING.7160.Aedes
Aedes albopictus,aal-mir-87,GO:0071310,Cellular response to organic substance,7,306,0.73,0.35,0.0488,"7160.A0A023ER47,7160.A0A182GCM0,7160.A0A182GE93,7160.A0A182GFQ8,7160.A0A182GYJ7,7160.A0A182H540,7160.A0A182HAX7","RP20_CCG004430,RP20_CCG007587,RP20_CCG005310,RP20_CCG009132,RP20_CCG018205,RP20_CCG021891,RP20_CCG025574",GO Biological Process,NA,stringdb,STRINGv12.0,7160,asian tiger mosquito,STRING.7160.Aedes
Aedes albopictus,aal-mir-87,GO:0005622,Intracellular anatomical structure,57,8647,0.19,0.37,0.00021,"7160.A0A023EI51,7160.A0A023EJP8,7160.A0A023EKS2,7160.A0A023EMA3,7160.A0A023EPV9,7160.A0A023EQ27,7160.A0A023ER47,7160.A0A023ERG4,7160.A0A182G0P2,7160.A0A182G1B2,7160.A0A182G1E7,7160.A0A182G1N6,7160.A0A182G323,7160.A0A182G3H6,7160.A0A182G4J4,7160.A0A182G5B9,7160.A0A182G5Y8,7160.A0A182G625,7160.A0A182G693,7160.A0A182G6F8,7160.A0A182G737,7160.A0A182G786,7160.A0A182G7S2,7160.A0A182GCA5,7160.A0A182GCM0,7160.A0A182GCT3,7160.A0A182GDI3,7160.A0A182GDW5,7160.A0A182GE93,7160.A0A182GEU8,7160.A0A182GFQ8,7160.A0A182GLJ3,7160.A0A182GMS9,7160.A0A182GP17,7160.A0A182GQV5,7160.A0A182GTH0,7160.A0A182GTN5,7160.A0A182GUE6,7160.A0A182GWN6,7160.A0A182GX42,7160.A0A182GYJ7,7160.A0A182H0D2,7160.A0A182H0X1,7160.A0A182H2D7,7160.A0A182H2N2,7160.A0A182H3T2,7160.A0A182H4D2,7160.A0A182H540,7160.A0A182H9V8,7160.A0A182HAX7,7160.A0A182HBT0,7160.A0A182HC90,7160.A0A182HCV9,7160.A0A182HDC1,7160.A0A182HDQ9,7160.A0A182HEJ7,7160.A0A182HEZ9","RP20_CCG019423,RP20_CCG003534,RP20_CCG016093,RP20_CCG026959,RP20_CCG018970,RP20_CCG007979,RP20_CCG004430,RP20_CCG024680,RP20_CCG000108,RP20_CCG000569,RP20_CCG000617,RP20_CCG000856,RP20_CCG001783,RP20_CCG002131,RP20_CCG002759,RP20_CCG003299,RP20_CCG003693,RP20_CCG003755,RP20_CCG003859,RP20_CCG003981,RP20_CCG004387,RP20_CCG004462,RP20_CCG004782,RP20_CCG007403,RP20_CCG007587,RP20_CCG007691,RP20_CCG008046,RP20_CCG008228,RP20_CCG005310,RP20_CCG008698,RP20_CCG009132,RP20_CCG012016,RP20_CCG012629,RP20_CCG013225,RP20_CCG014148,RP20_CCG015467,RP20_CCG015582,RP20_CCG015949,RP20_CCG017164,RP20_CCG017400,RP20_CCG018205,RP20_CCG019170,RP20_CCG019480,RP20_CCG020338,RP20_CCG020475,RP20_CCG021138,RP20_CCG028366,RP20_CCG021891,RP20_CCG024930,RP20_CCG025574,RP20_CCG026128,RP20_CCG026429,RP20_CCG026807,RP20_CCG027115,RP20_CCG027398,RP20_CCG027949,RP20_CCG028242",GO Cellular Component,NA,stringdb,STRINGv12.0,7160,asian tiger mosquito,STRING.7160.Aedes
Aedes albopictus,aal-mir-87,GO:0005737,Cytoplasm,45,5617,0.28,0.42,0.00021,"7160.A0A023EI51,7160.A0A023EJP8,7160.A0A023EPV9,7160.A0A023EQ27,7160.A0A023ER47,7160.A0A182G0P2,7160.A0A182G1B2,7160.A0A182G1N6,7160.A0A182G323,7160.A0A182G4J4,7160.A0A182G5B9,7160.A0A182G5Y8,7160.A0A182G693,7160.A0A182G6F8,7160.A0A182G786,7160.A0A182G7S2,7160.A0A182GCM0,7160.A0A182GCT3,7160.A0A182GDI3,7160.A0A182GDW5,7160.A0A182GE93,7160.A0A182GEU8,7160.A0A182GFQ8,7160.A0A182GLJ3,7160.A0A182GMS9,7160.A0A182GP17,7160.A0A182GTH0,7160.A0A182GTN5,7160.A0A182GUE6,7160.A0A182GWN6,7160.A0A182GX42,7160.A0A182GYJ7,7160.A0A182H0D2,7160.A0A182H0X1,7160.A0A182H2N2,7160.A0A182H3T2,7160.A0A182H4D2,7160.A0A182H9V8,7160.A0A182HAX7,7160.A0A182HBT0,7160.A0A182HC90,7160.A0A182HCV9,7160.A0A182HDQ9,7160.A0A182HEJ7,7160.A0A182HEZ9","RP20_CCG019423,RP20_CCG003534,RP20_CCG018970,RP20_CCG007979,RP20_CCG004430,RP20_CCG000108,RP20_CCG000569,RP20_CCG000856,RP20_CCG001783,RP20_CCG002759,RP20_CCG003299,RP20_CCG003693,RP20_CCG003859,RP20_CCG003981,RP20_CCG004462,RP20_CCG004782,RP20_CCG007587,RP20_CCG007691,RP20_CCG008046,RP20_CCG008228,RP20_CCG005310,RP20_CCG008698,RP20_CCG009132,RP20_CCG012016,RP20_CCG012629,RP20_CCG013225,RP20_CCG015467,RP20_CCG015582,RP20_CCG015949,RP20_CCG017164,RP20_CCG017400,RP20_CCG018205,RP20_CCG019170,RP20_CCG019480,RP20_CCG020475,RP20_CCG021138,RP20_CCG028366,RP20_CCG024930,RP20_CCG025574,RP20_CCG026128,RP20_CCG026429,RP20_CCG026807,RP20_CCG027398,RP20_CCG027949,RP20_CCG028242",GO Cellular Component,NA,stringdb,STRINGv12.0,7160,asian tiger mosquito,STRING.7160.Aedes
Aedes albopictus,aal-mir-87,GO:0012505,Endomembrane system,18,1495,0.46,0.38,0.0129,"7160.A0A023EI51,7160.A0A023EJP8,7160.A0A182G1B2,7160.A0A182G1N6,7160.A0A182G786,7160.A0A182G7S2,7160.A0A182GEU8,7160.A0A182GFQ8,7160.A0A182GLJ3,7160.A0A182GMS9,7160.A0A182GTH0,7160.A0A182GTN5,7160.A0A182H0X1,7160.A0A182H9V8,7160.A0A182HAX7,7160.A0A182HC90,7160.A0A182HCV9,7160.A0A182HDQ9","RP20_CCG019423,RP20_CCG003534,RP20_CCG000569,RP20_CCG000856,RP20_CCG004462,RP20_CCG004782,RP20_CCG008698,RP20_CCG009132,RP20_CCG012016,RP20_CCG012629,RP20_CCG015467,RP20_CCG015582,RP20_CCG019480,RP20_CCG024930,RP20_CCG025574,RP20_CCG026429,RP20_CCG026807,RP20_CCG027398",GO Cellular Component,NA,stringdb,STRINGv12.0,7160,asian tiger mosquito,STRING.7160.Aedes
Aedes albopictus,aal-mir-87,GO:0098687,Chromosomal region,6,146,0.99,0.52,0.0129,"7160.A0A182G3H6,7160.A0A182G6F8,7160.A0A182G7S2,7160.A0A182H0D2,7160.A0A182HAX7,7160.A0A182HCV9","RP20_CCG002131,RP20_CCG003981,RP20_CCG004782,RP20_CCG019170,RP20_CCG025574,RP20_CCG026807",GO Cellular Component,NA,stringdb,STRINGv12.0,7160,asian tiger mosquito,STRING.7160.Aedes
Aedes albopictus,aal-mir-87,GO:0043231,Intracellular membrane-bounded organelle,43,6330,0.21,0.29,0.0141,"7160.A0A023EI51,7160.A0A023EJP8,7160.A0A023EKS2,7160.A0A023EMA3,7160.A0A023EPV9,7160.A0A023EQ27,7160.A0A023ERG4,7160.A0A182G1B2,7160.A0A182G1E7,7160.A0A182G1N6,7160.A0A182G323,7160.A0A182G3H6,7160.A0A182G5Y8,7160.A0A182G625,7160.A0A182G6F8,7160.A0A182G737,7160.A0A182G786,7160.A0A182G7S2,7160.A0A182GCA5,7160.A0A182GEU8,7160.A0A182GFQ8,7160.A0A182GLJ3,7160.A0A182GMS9,7160.A0A182GP17,7160.A0A182GQV5,7160.A0A182GTH0,7160.A0A182GTN5,7160.A0A182GYJ7,7160.A0A182H0D2,7160.A0A182H0X1,7160.A0A182H2D7,7160.A0A182H2N2,7160.A0A182H3T2,7160.A0A182H540,7160.A0A182H9V8,7160.A0A182HAX7,7160.A0A182HBT0,7160.A0A182HC90,7160.A0A182HCV9,7160.A0A182HDC1,7160.A0A182HDQ9,7160.A0A182HEJ7,7160.A0A182HEZ9","RP20_CCG019423,RP20_CCG003534,RP20_CCG016093,RP20_CCG026959,RP20_CCG018970,RP20_CCG007979,RP20_CCG024680,RP20_CCG000569,RP20_CCG000617,RP20_CCG000856,RP20_CCG001783,RP20_CCG002131,RP20_CCG003693,RP20_CCG003755,RP20_CCG003981,RP20_CCG004387,RP20_CCG004462,RP20_CCG004782,RP20_CCG007403,RP20_CCG008698,RP20_CCG009132,RP20_CCG012016,RP20_CCG012629,RP20_CCG013225,RP20_CCG014148,RP20_CCG015467,RP20_CCG015582,RP20_CCG018205,RP20_CCG019170,RP20_CCG019480,RP20_CCG020338,RP20_CCG020475,RP20_CCG021138,RP20_CCG021891,RP20_CCG024930,RP20_CCG025574,RP20_CCG026128,RP20_CCG026429,RP20_CCG026807,RP20_CCG027115,RP20_CCG027398,RP20_CCG027949,RP20_CCG028242",GO Cellular Component,NA,stringdb,STRINGv12.0,7160,asian tiger mosquito,STRING.7160.Aedes
Aedes albopictus,aal-mir-87,GO:0110165,Cellular anatomical entity,67,13253,0.08,0.23,0.0255,"7160.A0A023EI51,7160.A0A023EJP8,7160.A0A023EKS2,7160.A0A023EMA3,7160.A0A023EMB0,7160.A0A023EPV9,7160.A0A023EQ27,7160.A0A023ER47,7160.A0A023ERC2,7160.A0A023ERG4,7160.A0A182G0P2,7160.A0A182G1B2,7160.A0A182G1E7,7160.A0A182G1N5,7160.A0A182G1N6,7160.A0A182G2J8,7160.A0A182G323,7160.A0A182G353,7160.A0A182G3H6,7160.A0A182G4J4,7160.A0A182G5B9,7160.A0A182G5Y8,7160.A0A182G625,7160.A0A182G693,7160.A0A182G6F8,7160.A0A182G6K5,7160.A0A182G737,7160.A0A182G786,7160.A0A182G7S2,7160.A0A182GCA5,7160.A0A182GCM0,7160.A0A182GCT3,7160.A0A182GDI3,7160.A0A182GDW5,7160.A0A182GE93,7160.A0A182GEE1,7160.A0A182GEU8,7160.A0A182GFQ8,7160.A0A182GLI1,7160.A0A182GLJ3,7160.A0A182GMS9,7160.A0A182GP17,7160.A0A182GQV5,7160.A0A182GTH0,7160.A0A182GTN5,7160.A0A182GUE6,7160.A0A182GUY8,7160.A0A182GWN6,7160.A0A182GX42,7160.A0A182GYJ7,7160.A0A182H0D2,7160.A0A182H0X1,7160.A0A182H2D7,7160.A0A182H2N2,7160.A0A182H3T2,7160.A0A182H4D2,7160.A0A182H540,7160.A0A182H9V8,7160.A0A182HAX7,7160.A0A182HBT0,7160.A0A182HC90,7160.A0A182HCV9,7160.A0A182HDC1,7160.A0A182HDG4,7160.A0A182HDQ9,7160.A0A182HEJ7,7160.A0A182HEZ9","RP20_CCG019423,RP20_CCG003534,RP20_CCG016093,RP20_CCG026959,RP20_CCG018786,RP20_CCG018970,RP20_CCG007979,RP20_CCG004430,RP20_CCG011691,RP20_CCG024680,RP20_CCG000108,RP20_CCG000569,RP20_CCG000617,RP20_CCG000855,RP20_CCG000856,RP20_CCG001475,RP20_CCG001783,RP20_CCG001887,RP20_CCG002131,RP20_CCG002759,RP20_CCG003299,RP20_CCG003693,RP20_CCG003755,RP20_CCG003859,RP20_CCG003981,RP20_CCG004072,RP20_CCG004387,RP20_CCG004462,RP20_CCG004782,RP20_CCG007403,RP20_CCG007587,RP20_CCG007691,RP20_CCG008046,RP20_CCG008228,RP20_CCG005310,RP20_CCG008473,RP20_CCG008698,RP20_CCG009132,RP20_CCG012000,RP20_CCG012016,RP20_CCG012629,RP20_CCG013225,RP20_CCG014148,RP20_CCG015467,RP20_CCG015582,RP20_CCG015949,RP20_CCG016202,RP20_CCG017164,RP20_CCG017400,RP20_CCG018205,RP20_CCG019170,RP20_CCG019480,RP20_CCG020338,RP20_CCG020475,RP20_CCG021138,RP20_CCG028366,RP20_CCG021891,RP20_CCG024930,RP20_CCG025574,RP20_CCG026128,RP20_CCG026429,RP20_CCG026807,RP20_CCG027115,RP20_CCG027185,RP20_CCG027398,RP20_CCG027949,RP20_CCG028242",GO Cellular Component,NA,stringdb,STRINGv12.0,7160,asian tiger mosquito,STRING.7160.Aedes
Aedes albopictus,aal-mir-87,GO:0030123,AP-3 adaptor complex,2,3,2.2,0.52,0.0257,"7160.A0A182G0P2,7160.A0A182H2N2","RP20_CCG000108,RP20_CCG020475",GO Cellular Component,NA,stringdb,STRINGv12.0,7160,asian tiger mosquito,STRING.7160.Aedes
Aedes albopictus,aal-mir-87,GO:0043229,Intracellular organelle,45,7114,0.18,0.25,0.0287,"7160.A0A023EI51,7160.A0A023EJP8,7160.A0A023EKS2,7160.A0A023EMA3,7160.A0A023EPV9,7160.A0A023EQ27,7160.A0A023ERG4,7160.A0A182G1B2,7160.A0A182G1E7,7160.A0A182G1N6,7160.A0A182G323,7160.A0A182G3H6,7160.A0A182G5Y8,7160.A0A182G625,7160.A0A182G6F8,7160.A0A182G737,7160.A0A182G786,7160.A0A182G7S2,7160.A0A182GCA5,7160.A0A182GDI3,7160.A0A182GEU8,7160.A0A182GFQ8,7160.A0A182GLJ3,7160.A0A182GMS9,7160.A0A182GP17,7160.A0A182GQV5,7160.A0A182GTH0,7160.A0A182GTN5,7160.A0A182GUE6,7160.A0A182GYJ7,7160.A0A182H0D2,7160.A0A182H0X1,7160.A0A182H2D7,7160.A0A182H2N2,7160.A0A182H3T2,7160.A0A182H540,7160.A0A182H9V8,7160.A0A182HAX7,7160.A0A182HBT0,7160.A0A182HC90,7160.A0A182HCV9,7160.A0A182HDC1,7160.A0A182HDQ9,7160.A0A182HEJ7,7160.A0A182HEZ9","RP20_CCG019423,RP20_CCG003534,RP20_CCG016093,RP20_CCG026959,RP20_CCG018970,RP20_CCG007979,RP20_CCG024680,RP20_CCG000569,RP20_CCG000617,RP20_CCG000856,RP20_CCG001783,RP20_CCG002131,RP20_CCG003693,RP20_CCG003755,RP20_CCG003981,RP20_CCG004387,RP20_CCG004462,RP20_CCG004782,RP20_CCG007403,RP20_CCG008046,RP20_CCG008698,RP20_CCG009132,RP20_CCG012016,RP20_CCG012629,RP20_CCG013225,RP20_CCG014148,RP20_CCG015467,RP20_CCG015582,RP20_CCG015949,RP20_CCG018205,RP20_CCG019170,RP20_CCG019480,RP20_CCG020338,RP20_CCG020475,RP20_CCG021138,RP20_CCG021891,RP20_CCG024930,RP20_CCG025574,RP20_CCG026128,RP20_CCG026429,RP20_CCG026807,RP20_CCG027115,RP20_CCG027398,RP20_CCG027949,RP20_CCG028242",GO Cellular Component,NA,stringdb,STRINGv12.0,7160,asian tiger mosquito,STRING.7160.Aedes
Aedes albopictus,aal-mir-87,GO:0005783,Endoplasmic reticulum,10,650,0.56,0.33,0.0426,"7160.A0A023EI51,7160.A0A023EJP8,7160.A0A182G1B2,7160.A0A182G786,7160.A0A182GFQ8,7160.A0A182GLJ3,7160.A0A182GMS9,7160.A0A182H9V8,7160.A0A182HC90,7160.A0A182HDQ9","RP20_CCG019423,RP20_CCG003534,RP20_CCG000569,RP20_CCG004462,RP20_CCG009132,RP20_CCG012016,RP20_CCG012629,RP20_CCG024930,RP20_CCG026429,RP20_CCG027398",GO Cellular Component,NA,stringdb,STRINGv12.0,7160,asian tiger mosquito,STRING.7160.Aedes
Aedes albopictus,aal-mir-87,GO:0005694,Chromosome,9,545,0.59,0.33,0.0434,"7160.A0A182G323,7160.A0A182G3H6,7160.A0A182G6F8,7160.A0A182G7S2,7160.A0A182H0D2,7160.A0A182H2D7,7160.A0A182H540,7160.A0A182HAX7,7160.A0A182HCV9","RP20_CCG001783,RP20_CCG002131,RP20_CCG003981,RP20_CCG004782,RP20_CCG019170,RP20_CCG020338,RP20_CCG021891,RP20_CCG025574,RP20_CCG026807",GO Cellular Component,NA,stringdb,STRINGv12.0,7160,asian tiger mosquito,STRING.7160.Aedes
Aedes albopictus,aal-mir-87,GO:0016020,Membrane,29,3844,0.25,0.26,0.0434,"7160.A0A023EI51,7160.A0A023EJP8,7160.A0A023EQ27,7160.A0A023ERC2,7160.A0A182G0P2,7160.A0A182G1B2,7160.A0A182G1N5,7160.A0A182G2J8,7160.A0A182G353,7160.A0A182G6K5,7160.A0A182G786,7160.A0A182GCM0,7160.A0A182GCT3,7160.A0A182GDI3,7160.A0A182GFQ8,7160.A0A182GMS9,7160.A0A182GP17,7160.A0A182GQV5,7160.A0A182GTH0,7160.A0A182GUY8,7160.A0A182GX42,7160.A0A182H2N2,7160.A0A182H9V8,7160.A0A182HAX7,7160.A0A182HC90,7160.A0A182HCV9,7160.A0A182HDG4,7160.A0A182HDQ9,7160.A0A182HEZ9","RP20_CCG019423,RP20_CCG003534,RP20_CCG007979,RP20_CCG011691,RP20_CCG000108,RP20_CCG000569,RP20_CCG000855,RP20_CCG001475,RP20_CCG001887,RP20_CCG004072,RP20_CCG004462,RP20_CCG007587,RP20_CCG007691,RP20_CCG008046,RP20_CCG009132,RP20_CCG012629,RP20_CCG013225,RP20_CCG014148,RP20_CCG015467,RP20_CCG016202,RP20_CCG017400,RP20_CCG020475,RP20_CCG024930,RP20_CCG025574,RP20_CCG026429,RP20_CCG026807,RP20_CCG027185,RP20_CCG027398,RP20_CCG028242",GO Cellular Component,NA,stringdb,STRINGv12.0,7160,asian tiger mosquito,STRING.7160.Aedes
Aedes albopictus,aal-mir-87,GO:0030117,Membrane coat,3,34,1.32,0.42,0.0434,"7160.A0A182G0P2,7160.A0A182H2N2,7160.A0A182HAX7","RP20_CCG000108,RP20_CCG020475,RP20_CCG025574",GO Cellular Component,NA,stringdb,STRINGv12.0,7160,asian tiger mosquito,STRING.7160.Aedes
Aedes albopictus,aal-mir-87,GO:0004672,Protein kinase activity,9,262,0.91,0.62,0.0037,"7160.A0A023ER47,7160.A0A182G6F8,7160.A0A182G7S2,7160.A0A182GE93,7160.A0A182GWN6,7160.A0A182GX42,7160.A0A182GYJ7,7160.A0A182H0X1,7160.A0A182H3T2","RP20_CCG004430,RP20_CCG003981,RP20_CCG004782,RP20_CCG005310,RP20_CCG017164,RP20_CCG017400,RP20_CCG018205,RP20_CCG019480,RP20_CCG021138",GO Molecular Function,NA,stringdb,STRINGv12.0,7160,asian tiger mosquito,STRING.7160.Aedes
Aedes albopictus,aal-mir-87,GO:0004674,Protein serine/threonine kinase activity,8,202,0.97,0.64,0.0037,"7160.A0A182G6F8,7160.A0A182G7S2,7160.A0A182GE93,7160.A0A182GWN6,7160.A0A182GX42,7160.A0A182GYJ7,7160.A0A182H0X1,7160.A0A182H3T2","RP20_CCG003981,RP20_CCG004782,RP20_CCG005310,RP20_CCG017164,RP20_CCG017400,RP20_CCG018205,RP20_CCG019480,RP20_CCG021138",GO Molecular Function,NA,stringdb,STRINGv12.0,7160,asian tiger mosquito,STRING.7160.Aedes
Aedes albopictus,aal-mir-87,GO:0032555,Purine ribonucleotide binding,17,1094,0.57,0.48,0.0037,"7160.A0A023ER47,7160.A0A182G1N5,7160.A0A182G4J4,7160.A0A182G6F8,7160.A0A182G6K5,7160.A0A182G7S2,7160.A0A182GDW5,7160.A0A182GE93,7160.A0A182GEU8,7160.A0A182GP17,7160.A0A182GUY8,7160.A0A182GWN6,7160.A0A182GX42,7160.A0A182GYJ7,7160.A0A182H0X1,7160.A0A182H3T2,7160.A0A182HCV9","RP20_CCG004430,RP20_CCG000855,RP20_CCG002759,RP20_CCG003981,RP20_CCG004072,RP20_CCG004782,RP20_CCG008228,RP20_CCG005310,RP20_CCG008698,RP20_CCG013225,RP20_CCG016202,RP20_CCG017164,RP20_CCG017400,RP20_CCG018205,RP20_CCG019480,RP20_CCG021138,RP20_CCG026807",GO Molecular Function,NA,stringdb,STRINGv12.0,7160,asian tiger mosquito,STRING.7160.Aedes
