species,term_ID,term_description,observed_gene_count,background_gene_count,strength,signal,false_discovery_rate,matching_proteins_id_network,matching_proteins_labels_network,annotation,dataset,category_of_interest,enrichment_method,protein_db,taxon_id,assembly_name,stringdb_id,protein_name,gene_primary,cc_function,go_p,go_f
Aedes aegypti,GO:0043484,Regulation of RNA splicing,9,121,0.85,0.5,0.0093,Q17E15,AAEL003979,"Deadenylation factor EDEN-BP, putative.",GO Biological Process,NA,stringdb,STRINGv12.0,7159,yellow fever mosquito,STRING.7159.Aedes,NA,NA,NA,NA,mRNA binding
Aedes aegypti,GO:0043484,Regulation of RNA splicing,9,121,0.85,0.5,0.0093,Q17FE8,AAEL003407,AAEL003407-PA.,GO Biological Process,NA,stringdb,STRINGv12.0,7159,yellow fever mosquito,STRING.7159.Aedes,NA,NA,NA,NA,mRNA 3'-UTR binding
Aedes aegypti,GO:0043484,Regulation of RNA splicing,9,121,0.85,0.5,0.0093,Q17FE9,AAEL003414,AAEL003414-PA.,GO Biological Process,NA,stringdb,STRINGv12.0,7159,yellow fever mosquito,STRING.7159.Aedes,NA,NA,NA,NA,NA
Aedes aegypti,GO:0043484,Regulation of RNA splicing,9,121,0.85,0.5,0.0093,Q1HR82,AAEL013359,DEAD box ATP-dependent RNA helicase; Belongs to the DEAD box helicase family.,GO Biological Process,NA,stringdb,STRINGv12.0,7159,yellow fever mosquito,STRING.7159.Aedes,Eukaryotic initiation factor 4A,5577723,NA,regulation of gene expression,ATP binding; hydrolase activity; nucleic acid binding; RNA helicase activity; translation initiation factor activity
Aedes aegypti,GO:0046425,Regulation of receptor signaling pathway via JAK-STAT,5,22,1.33,0.55,0.0093,Q16JH7,AAEL012339,AAEL012339-PA; Belongs to the protein kinase superfamily.,GO Biological Process,immune,stringdb,STRINGv12.0,7159,yellow fever mosquito,STRING.7159.Aedes,cyclin-dependent kinase,NA,NA,G1/S transition of mitotic cell cycle; regulation of G2/M transition of mitotic cell cycle; regulation of gene expression; signal transduction,ATP binding; cyclin binding; cyclin-dependent protein serine/threonine kinase activity
Aedes aegypti,GO:0046425,Regulation of receptor signaling pathway via JAK-STAT,5,22,1.33,0.55,0.0093,Q16N45,AAEL012092,AAEL012092-PA.,GO Biological Process,immune,stringdb,STRINGv12.0,7159,yellow fever mosquito,STRING.7159.Aedes,NA,NA,NA,NA,NA
Aedes aegypti,GO:0046425,Regulation of receptor signaling pathway via JAK-STAT,5,22,1.33,0.55,0.0093,Q16VT5,AAEL009437,AAEL009437-PA.,GO Biological Process,immune,stringdb,STRINGv12.0,7159,yellow fever mosquito,STRING.7159.Aedes,CCR4-NOT transcription complex subunit 4,NA,"Has E3 ubiquitin ligase activity, promoting ubiquitination and degradation of target proteins. Involved in activation of the JAK/STAT pathway. Catalyzes ubiquitination of methylated RBM15. Plays a role in quality control of translation of mitochondrial outer membrane-localized mRNA. As part of the PINK1-regulated signaling, upon mitochondria damage, ubiquitinates ABCE1 and thereby recruits autophagy receptors to the mitochondrial outer membrane to initiate mitophagy",protein ubiquitination,RNA binding; ubiquitin-protein transferase activity; zinc ion binding
Aedes aegypti,GO:0046425,Regulation of receptor signaling pathway via JAK-STAT,5,22,1.33,0.55,0.0093,Q175E6,AAEL006664,AAEL006664-PA.,GO Biological Process,immune,stringdb,STRINGv12.0,7159,yellow fever mosquito,STRING.7159.Aedes,CCR4-NOT transcription complex subunit 4,NA,"Has E3 ubiquitin ligase activity, promoting ubiquitination and degradation of target proteins. Involved in activation of the JAK/STAT pathway. Catalyzes ubiquitination of methylated RBM15. Plays a role in quality control of translation of mitochondrial outer membrane-localized mRNA. As part of the PINK1-regulated signaling, upon mitochondria damage, ubiquitinates ABCE1 and thereby recruits autophagy receptors to the mitochondrial outer membrane to initiate mitophagy",protein ubiquitination,RNA binding; ubiquitin-protein transferase activity; zinc ion binding
Aedes aegypti,GO:0046425,Regulation of receptor signaling pathway via JAK-STAT,5,22,1.33,0.55,0.0093,Q17DB8,AAEL004259,RNA-binding protein lin-28.,GO Biological Process,immune,stringdb,STRINGv12.0,7159,yellow fever mosquito,STRING.7159.Aedes,NA,NA,NA,pre-miRNA processing,mRNA binding; zinc ion binding
Aedes aegypti,GO:0003730,mRNA 3-UTR binding,8,47,1.21,0.93,2e-04,J9HZV2,J9HZV2_AEDAE,AAEL017168-PA.,GO Molecular Function,NA,stringdb,STRINGv12.0,7159,yellow fever mosquito,STRING.7159.Aedes,NA,NA,NA,"nervous system development; regulation of alternative mRNA splicing, via spliceosome",mRNA binding
Aedes aegypti,GO:0003730,mRNA 3-UTR binding,8,47,1.21,0.93,2e-04,Q16PQ3,AAEL011576,AAEL011576-PA.,GO Molecular Function,NA,stringdb,STRINGv12.0,7159,yellow fever mosquito,STRING.7159.Aedes,NA,NA,NA,NA,mRNA 3'-UTR binding; ribonucleoprotein complex binding; selenocysteine insertion sequence binding
Aedes aegypti,GO:0003730,mRNA 3-UTR binding,8,47,1.21,0.93,2e-04,Q16ZQ0,AAEL008122,AAEL008122-PA.,GO Molecular Function,NA,stringdb,STRINGv12.0,7159,yellow fever mosquito,STRING.7159.Aedes,NA,NA,NA,NA,NA
Aedes aegypti,GO:0003730,mRNA 3-UTR binding,8,47,1.21,0.93,2e-04,Q175T7,AAEL006555,AAEL006555-PA.,GO Molecular Function,NA,stringdb,STRINGv12.0,7159,yellow fever mosquito,STRING.7159.Aedes,NA,NA,NA,"nervous system development; regulation of alternative mRNA splicing, via spliceosome",mRNA binding
Aedes aegypti,GO:0003730,mRNA 3-UTR binding,8,47,1.21,0.93,2e-04,Q17BL6,AAEL004918,AAEL004918-PA.,GO Molecular Function,NA,stringdb,STRINGv12.0,7159,yellow fever mosquito,STRING.7159.Aedes,B box-type domain-containing protein,5565690,NA,NA,mRNA 3'-UTR binding; zinc ion binding
Aedes aegypti,GO:0003730,mRNA 3-UTR binding,8,47,1.21,0.93,2e-04,Q17DB8,AAEL004259,RNA-binding protein lin-28.,GO Molecular Function,NA,stringdb,STRINGv12.0,7159,yellow fever mosquito,STRING.7159.Aedes,NA,NA,NA,pre-miRNA processing,mRNA binding; zinc ion binding
Aedes aegypti,GO:0003730,mRNA 3-UTR binding,8,47,1.21,0.93,2e-04,Q17FE8,AAEL003407,AAEL003407-PA.,GO Molecular Function,NA,stringdb,STRINGv12.0,7159,yellow fever mosquito,STRING.7159.Aedes,NA,NA,NA,NA,mRNA 3'-UTR binding
Aedes aegypti,GO:0003730,mRNA 3-UTR binding,8,47,1.21,0.93,2e-04,Q17FE9,AAEL003414,AAEL003414-PA.,GO Molecular Function,NA,stringdb,STRINGv12.0,7159,yellow fever mosquito,STRING.7159.Aedes,NA,NA,NA,NA,NA
Aedes aegypti,GO:0003729,mRNA binding,13,230,0.73,0.62,0.0017,J9HTV7,AAEL801114,AAEL017419-PA.,GO Molecular Function,NA,stringdb,STRINGv12.0,7159,yellow fever mosquito,STRING.7159.Aedes,CCHC-type domain-containing protein,23687839,NA,NA,nucleic acid binding; zinc ion binding
Aedes aegypti,GO:0003729,mRNA binding,13,230,0.73,0.62,0.0017,J9HZV2,J9HZV2_AEDAE,AAEL017168-PA.,GO Molecular Function,NA,stringdb,STRINGv12.0,7159,yellow fever mosquito,STRING.7159.Aedes,NA,NA,NA,"nervous system development; regulation of alternative mRNA splicing, via spliceosome",mRNA binding
Aedes aegypti,GO:0003729,mRNA binding,13,230,0.73,0.62,0.0017,Q0IEC2,AAEL011420,AAEL011420-PA.,GO Molecular Function,NA,stringdb,STRINGv12.0,7159,yellow fever mosquito,STRING.7159.Aedes,NA,NA,NA,mRNA processing; RNA splicing,RNA binding
Aedes aegypti,GO:0003729,mRNA binding,13,230,0.73,0.62,0.0017,Q0IFQ3,AAEL004167,AAEL004167-PA.,GO Molecular Function,NA,stringdb,STRINGv12.0,7159,yellow fever mosquito,STRING.7159.Aedes,Branchpoint-bridging protein,5564257,Necessary for the ATP-dependent first step of spliceosome assembly. Binds to the intron branch point sequence (BPS) 5'-UACUAAC-3' of the pre-mRNA. May act as transcription repressor,"mRNA splicing, via spliceosome; regulation of mRNA splicing, via spliceosome",mRNA binding; pre-mRNA branch point binding; zinc ion binding
Aedes aegypti,GO:0003729,mRNA binding,13,230,0.73,0.62,0.0017,Q16HG5,AAEL014033,AAEL014033-PA.,GO Molecular Function,NA,stringdb,STRINGv12.0,7159,yellow fever mosquito,STRING.7159.Aedes,NA,NA,NA,NA,RNA binding
Aedes aegypti,GO:0003729,mRNA binding,13,230,0.73,0.62,0.0017,Q16PQ3,AAEL011576,AAEL011576-PA.,GO Molecular Function,NA,stringdb,STRINGv12.0,7159,yellow fever mosquito,STRING.7159.Aedes,NA,NA,NA,NA,mRNA 3'-UTR binding; ribonucleoprotein complex binding; selenocysteine insertion sequence binding
Aedes aegypti,GO:0003729,mRNA binding,13,230,0.73,0.62,0.0017,Q16ZQ0,AAEL008122,AAEL008122-PA.,GO Molecular Function,NA,stringdb,STRINGv12.0,7159,yellow fever mosquito,STRING.7159.Aedes,NA,NA,NA,NA,NA
Aedes aegypti,GO:0003729,mRNA binding,13,230,0.73,0.62,0.0017,Q175T7,AAEL006555,AAEL006555-PA.,GO Molecular Function,NA,stringdb,STRINGv12.0,7159,yellow fever mosquito,STRING.7159.Aedes,NA,NA,NA,"nervous system development; regulation of alternative mRNA splicing, via spliceosome",mRNA binding
Aedes aegypti,GO:0003729,mRNA binding,13,230,0.73,0.62,0.0017,Q17BL6,AAEL004918,AAEL004918-PA.,GO Molecular Function,NA,stringdb,STRINGv12.0,7159,yellow fever mosquito,STRING.7159.Aedes,B box-type domain-containing protein,5565690,NA,NA,mRNA 3'-UTR binding; zinc ion binding
Aedes aegypti,GO:0003729,mRNA binding,13,230,0.73,0.62,0.0017,Q17DB8,AAEL004259,RNA-binding protein lin-28.,GO Molecular Function,NA,stringdb,STRINGv12.0,7159,yellow fever mosquito,STRING.7159.Aedes,NA,NA,NA,pre-miRNA processing,mRNA binding; zinc ion binding
Aedes aegypti,GO:0003729,mRNA binding,13,230,0.73,0.62,0.0017,Q17E15,AAEL003979,"Deadenylation factor EDEN-BP, putative.",GO Molecular Function,NA,stringdb,STRINGv12.0,7159,yellow fever mosquito,STRING.7159.Aedes,NA,NA,NA,NA,mRNA binding
Aedes aegypti,GO:0003729,mRNA binding,13,230,0.73,0.62,0.0017,Q17FE8,AAEL003407,AAEL003407-PA.,GO Molecular Function,NA,stringdb,STRINGv12.0,7159,yellow fever mosquito,STRING.7159.Aedes,NA,NA,NA,NA,mRNA 3'-UTR binding
Aedes aegypti,GO:0003729,mRNA binding,13,230,0.73,0.62,0.0017,Q17FE9,AAEL003414,AAEL003414-PA.,GO Molecular Function,NA,stringdb,STRINGv12.0,7159,yellow fever mosquito,STRING.7159.Aedes,NA,NA,NA,NA,NA
Aedes aegypti,CL:19623,"Mixed, incl. RNA binding protein fox-1 homolog 1-like, and H zone",6,10,1.75,1.24,2.71e-05,J9HZV2,J9HZV2_AEDAE,AAEL017168-PA.,Local Network Cluster String,NA,stringdb,STRINGv12.0,7159,yellow fever mosquito,STRING.7159.Aedes,NA,NA,NA,"nervous system development; regulation of alternative mRNA splicing, via spliceosome",mRNA binding
Aedes aegypti,CL:19623,"Mixed, incl. RNA binding protein fox-1 homolog 1-like, and H zone",6,10,1.75,1.24,2.71e-05,Q16HG5,AAEL014033,AAEL014033-PA.,Local Network Cluster String,NA,stringdb,STRINGv12.0,7159,yellow fever mosquito,STRING.7159.Aedes,NA,NA,NA,NA,RNA binding
Aedes aegypti,CL:19623,"Mixed, incl. RNA binding protein fox-1 homolog 1-like, and H zone",6,10,1.75,1.24,2.71e-05,Q175T7,AAEL006555,AAEL006555-PA.,Local Network Cluster String,NA,stringdb,STRINGv12.0,7159,yellow fever mosquito,STRING.7159.Aedes,NA,NA,NA,"nervous system development; regulation of alternative mRNA splicing, via spliceosome",mRNA binding
Aedes aegypti,CL:19623,"Mixed, incl. RNA binding protein fox-1 homolog 1-like, and H zone",6,10,1.75,1.24,2.71e-05,Q17E15,AAEL003979,"Deadenylation factor EDEN-BP, putative.",Local Network Cluster String,NA,stringdb,STRINGv12.0,7159,yellow fever mosquito,STRING.7159.Aedes,NA,NA,NA,NA,mRNA binding
Aedes aegypti,CL:19623,"Mixed, incl. RNA binding protein fox-1 homolog 1-like, and H zone",6,10,1.75,1.24,2.71e-05,Q17FE8,AAEL003407,AAEL003407-PA.,Local Network Cluster String,NA,stringdb,STRINGv12.0,7159,yellow fever mosquito,STRING.7159.Aedes,NA,NA,NA,NA,mRNA 3'-UTR binding
Aedes aegypti,CL:19623,"Mixed, incl. RNA binding protein fox-1 homolog 1-like, and H zone",6,10,1.75,1.24,2.71e-05,Q17FE9,AAEL003414,AAEL003414-PA.,Local Network Cluster String,NA,stringdb,STRINGv12.0,7159,yellow fever mosquito,STRING.7159.Aedes,NA,NA,NA,NA,NA
Aedes aegypti,CL:19626,"RNA binding protein fox-1 homolog 1-like, and Regulation of striated muscle cell differentiation",5,5,1.97,1.21,4.38e-05,J9HZV2,J9HZV2_AEDAE,AAEL017168-PA.,Local Network Cluster String,NA,stringdb,STRINGv12.0,7159,yellow fever mosquito,STRING.7159.Aedes,NA,NA,NA,"nervous system development; regulation of alternative mRNA splicing, via spliceosome",mRNA binding
Aedes aegypti,CL:19626,"RNA binding protein fox-1 homolog 1-like, and Regulation of striated muscle cell differentiation",5,5,1.97,1.21,4.38e-05,Q175T7,AAEL006555,AAEL006555-PA.,Local Network Cluster String,NA,stringdb,STRINGv12.0,7159,yellow fever mosquito,STRING.7159.Aedes,NA,NA,NA,"nervous system development; regulation of alternative mRNA splicing, via spliceosome",mRNA binding
Aedes aegypti,CL:19626,"RNA binding protein fox-1 homolog 1-like, and Regulation of striated muscle cell differentiation",5,5,1.97,1.21,4.38e-05,Q17E15,AAEL003979,"Deadenylation factor EDEN-BP, putative.",Local Network Cluster String,NA,stringdb,STRINGv12.0,7159,yellow fever mosquito,STRING.7159.Aedes,NA,NA,NA,NA,mRNA binding
Aedes aegypti,CL:19626,"RNA binding protein fox-1 homolog 1-like, and Regulation of striated muscle cell differentiation",5,5,1.97,1.21,4.38e-05,Q17FE8,AAEL003407,AAEL003407-PA.,Local Network Cluster String,NA,stringdb,STRINGv12.0,7159,yellow fever mosquito,STRING.7159.Aedes,NA,NA,NA,NA,mRNA 3'-UTR binding
Aedes aegypti,CL:19626,"RNA binding protein fox-1 homolog 1-like, and Regulation of striated muscle cell differentiation",5,5,1.97,1.21,4.38e-05,Q17FE9,AAEL003414,AAEL003414-PA.,Local Network Cluster String,NA,stringdb,STRINGv12.0,7159,yellow fever mosquito,STRING.7159.Aedes,NA,NA,NA,NA,NA
Aedes aegypti,CL:19618,"Mixed, incl. Scramblase, and Regulation of alternative mRNA splicing, via spliceosome",7,30,1.34,1.07,7.38e-05,J9HTV7,AAEL801114,AAEL017419-PA.,Local Network Cluster String,NA,stringdb,STRINGv12.0,7159,yellow fever mosquito,STRING.7159.Aedes,CCHC-type domain-containing protein,23687839,NA,NA,nucleic acid binding; zinc ion binding
Aedes aegypti,CL:19618,"Mixed, incl. Scramblase, and Regulation of alternative mRNA splicing, via spliceosome",7,30,1.34,1.07,7.38e-05,J9HZV2,J9HZV2_AEDAE,AAEL017168-PA.,Local Network Cluster String,NA,stringdb,STRINGv12.0,7159,yellow fever mosquito,STRING.7159.Aedes,NA,NA,NA,"nervous system development; regulation of alternative mRNA splicing, via spliceosome",mRNA binding
Aedes aegypti,CL:19618,"Mixed, incl. Scramblase, and Regulation of alternative mRNA splicing, via spliceosome",7,30,1.34,1.07,7.38e-05,Q16HG5,AAEL014033,AAEL014033-PA.,Local Network Cluster String,NA,stringdb,STRINGv12.0,7159,yellow fever mosquito,STRING.7159.Aedes,NA,NA,NA,NA,RNA binding
Aedes aegypti,CL:19618,"Mixed, incl. Scramblase, and Regulation of alternative mRNA splicing, via spliceosome",7,30,1.34,1.07,7.38e-05,Q175T7,AAEL006555,AAEL006555-PA.,Local Network Cluster String,NA,stringdb,STRINGv12.0,7159,yellow fever mosquito,STRING.7159.Aedes,NA,NA,NA,"nervous system development; regulation of alternative mRNA splicing, via spliceosome",mRNA binding
Aedes aegypti,CL:19618,"Mixed, incl. Scramblase, and Regulation of alternative mRNA splicing, via spliceosome",7,30,1.34,1.07,7.38e-05,Q17E15,AAEL003979,"Deadenylation factor EDEN-BP, putative.",Local Network Cluster String,NA,stringdb,STRINGv12.0,7159,yellow fever mosquito,STRING.7159.Aedes,NA,NA,NA,NA,mRNA binding
Aedes aegypti,CL:19618,"Mixed, incl. Scramblase, and Regulation of alternative mRNA splicing, via spliceosome",7,30,1.34,1.07,7.38e-05,Q17FE8,AAEL003407,AAEL003407-PA.,Local Network Cluster String,NA,stringdb,STRINGv12.0,7159,yellow fever mosquito,STRING.7159.Aedes,NA,NA,NA,NA,mRNA 3'-UTR binding
Aedes aegypti,CL:19618,"Mixed, incl. Scramblase, and Regulation of alternative mRNA splicing, via spliceosome",7,30,1.34,1.07,7.38e-05,Q17FE9,AAEL003414,AAEL003414-PA.,Local Network Cluster String,NA,stringdb,STRINGv12.0,7159,yellow fever mosquito,STRING.7159.Aedes,NA,NA,NA,NA,NA
Aedes aegypti,IPR016064,NAD kinase/diacylglycerol kinase-like domain superfamily,5,12,1.59,0.7,0.0028,Q16HZ7,AAEL013847,"Diacylglycerol kinase, zeta, iota.",InterPro,NA,stringdb,STRINGv12.0,7159,yellow fever mosquito,STRING.7159.Aedes,NA,NA,NA,phospholipase C-activating G protein-coupled receptor signaling pathway,ATP binding; ATP-dependent diacylglycerol kinase activity
Aedes aegypti,IPR016064,NAD kinase/diacylglycerol kinase-like domain superfamily,5,12,1.59,0.7,0.0028,Q16HZ8,AAEL013849,"Diacylglycerol kinase, zeta, iota.",InterPro,NA,stringdb,STRINGv12.0,7159,yellow fever mosquito,STRING.7159.Aedes,NA,NA,NA,phospholipase C-activating G protein-coupled receptor signaling pathway,ATP binding; ATP-dependent diacylglycerol kinase activity
Aedes aegypti,IPR016064,NAD kinase/diacylglycerol kinase-like domain superfamily,5,12,1.59,0.7,0.0028,Q16PA7,AAEL011709,Diacylglycerol kinase.,InterPro,NA,stringdb,STRINGv12.0,7159,yellow fever mosquito,STRING.7159.Aedes,Diacylglycerol kinase,NA,NA,phospholipase C-activating G protein-coupled receptor signaling pathway,ATP binding; ATP-dependent diacylglycerol kinase activity; metal ion binding
Aedes aegypti,IPR016064,NAD kinase/diacylglycerol kinase-like domain superfamily,5,12,1.59,0.7,0.0028,Q17CH0,AAEL004542,AAEL004542-PA.,InterPro,NA,stringdb,STRINGv12.0,7159,yellow fever mosquito,STRING.7159.Aedes,NA,NA,NA,ceramide metabolic process,ceramide kinase activity
Aedes aegypti,IPR016064,NAD kinase/diacylglycerol kinase-like domain superfamily,5,12,1.59,0.7,0.0028,Q1DGJ8,AAEL015603,Ceramide kinase.,InterPro,NA,stringdb,STRINGv12.0,7159,yellow fever mosquito,STRING.7159.Aedes,NA,NA,NA,ceramide metabolic process,ceramide kinase activity
